dialogueID,date,from,to,text
225651.tsv,2007-11-03T20:04:00.000Z,jrib,fload,"gksudo nautilus"
224468.tsv,2008-03-24T00:28:00.000Z,jrib,RavenTrigun,"what repositories?"
224468.tsv,2008-03-24T00:39:00.000Z,jrib,RavenTrigun,"search appdb.winehq.org"
224319.tsv,2009-08-01T20:30:00.000Z,jrib,theatro,"are you a bot"
45036.tsv,2010-11-11T05:25:00.000Z,jrib,absolutex3,"#ubuntu-offtopic please, not here"
224885.tsv,2009-01-14T03:29:00.000Z,jrib,Petengy,"you may have to explain what you mean by 'partial version progress'"
1389.tsv,2012-09-10T00:18:00.000Z,jrib,d00durk00l,"sure, gpg"
224898.tsv,2010-09-19T03:39:00.000Z,jrib,SuspectZero,"probably not, but check with #vbox"
224717.tsv,2012-06-01T02:54:00.000Z,jrib,iToast,"there should be a bug open about that.  I recall someone else asking this and we ended up finding a bug report and forum thread with a workaround"
224717.tsv,2012-06-01T02:54:00.000Z,jrib,iToast,"note, the bug may be closed now (not sure)"
224717.tsv,2012-06-01T02:57:00.000Z,jrib,iToast,"L3top: please stop; let's just stick to support."
225806.tsv,2011-03-02T18:31:00.000Z,jrib,BrewNo,"it's ##hardware"
70178.tsv,2009-12-11T01:39:00.000Z,jrib,Callum,"if the guest is ubuntu, the guest additions are in the repositories"
52059.tsv,2009-11-12T04:16:00.000Z,jrib,PaliPals,"'mail' is one way."
58436.tsv,2009-10-19T16:08:00.000Z,jrib,kennyG_,"please don't ask for that here"
150306.tsv,2011-07-30T01:43:00.000Z,jrib,milk,"probably just unmute your microphone in alsamixer"
1397.tsv,2012-09-09T17:54:00.000Z,jrib,rohtie_,"##c"
225712.tsv,2010-02-09T17:16:00.000Z,jrib,DysonReturns,"use incron"
166577.tsv,2007-06-19T13:50:00.000Z,jrib,nan,"!webcam > Lectus (see the private message from ubotu)"
166577.tsv,2007-06-19T13:52:00.000Z,jrib,Lectus,"sorry, I've never set one up"
224335.tsv,2009-01-05T01:49:00.000Z,jrib,murre,"you aren't spelling it right"
60369.tsv,2011-08-25T04:40:00.000Z,jrib,blast_hardcheese,"#ubuntuforums"
177442.tsv,2009-04-29T17:20:00.000Z,jrib,nan,"!logs | sammyF"
177442.tsv,2009-04-29T17:22:00.000Z,jrib,sammyF,"yes, it's logged"
224540.tsv,2010-04-02T19:16:00.000Z,jrib,kdk995509383kkdd,"use scp"
224602.tsv,2011-01-21T06:43:00.000Z,jrib,zhangzq71,"you could use vnc, that's probably what you want"
118738.tsv,2008-11-11T22:41:00.000Z,jrib,thiagoss,"you should ask in #ubuntu-motu"
111402.tsv,2008-09-04T19:16:00.000Z,jrib,Tophat,"releases.ubuntu.com  but you should consider 8.04"
182989.tsv,2007-02-28T17:00:00.000Z,jrib,yomm,"you can use anything you want but /mnt or /media are the usual locations"
224472.tsv,2006-12-14T10:10:00.000Z,jrib,leandro,"watch your language please."
152094.tsv,2008-10-11T14:25:00.000Z,jrib,neosix,"yes, but it is a much better idea to wait for 8.10 to be released in a couple of weeks and then upgrade to 8.10"
225966.tsv,2009-07-31T20:43:00.000Z,jrib,Dragnslcr,"you sure the device itself doesn't have different modes to make it act as a storage device?"
225966.tsv,2009-07-31T20:44:00.000Z,jrib,Dragnslcr,"my music player does.  See if you can find anything about MSC in the documentation"
224035.tsv,2007-03-09T16:55:00.000Z,jrib,Steil,"mpd has plenty of frontends, I bet it has a web-based one"
224035.tsv,2007-03-09T16:55:00.000Z,jrib,Steil,"http://www.musicpd.org/clients.shtml"
225394.tsv,2008-10-13T08:28:00.000Z,jrib,cactaur,"grep?"
225394.tsv,2008-10-13T08:28:00.000Z,jrib,cactaur,"sure, check its man page"
224995.tsv,2008-10-12T17:56:00.000Z,jrib,Irishmanluke,"udev rule probably"
224995.tsv,2008-10-12T18:10:00.000Z,jrib,Irishmanluke,"no idea on the details.  Google 'writing udev rules', there are some good guides"
179158.tsv,2007-05-02T09:23:00.000Z,jrib,Aladin_,"plugins for?"
225277.tsv,2006-11-21T10:05:00.000Z,jrib,DisabledDuck,"use gparted"
225277.tsv,2007-06-28T06:26:00.000Z,jrib,DisabledDuck,"ifconfig   or   wget -q -O - http://www.whatismyip.org   depending on what you want"
215673.tsv,2006-10-25T09:48:00.000Z,jrib,tgelter,"xev"
161910.tsv,2007-07-02T15:08:00.000Z,jrib,dukedave,"you could use zsh... it's not stupid like that :)"
161910.tsv,2007-07-02T15:10:00.000Z,jrib,dukedave,"you would do:  mv *~child child     (though I think it should work anyway but just complain if you don't omit 'child' explicitly (even in bash))"
106139.tsv,2009-01-07T00:45:00.000Z,jrib,nan,"!pt | leopires"
106139.tsv,2009-06-17T16:24:00.000Z,jrib,hateball,"!software?"
226402.tsv,2008-12-15T18:55:00.000Z,jrib,Hardhead,"why?"
288281.tsv,2007-06-02T15:04:00.000Z,jrib,nan,"!startup > fb (see the private message from ubotu)"
288281.tsv,2007-06-02T15:06:00.000Z,jrib,nan,"!ipod > danielle (see the private message from ubotu)"
225643.tsv,2006-10-16T16:43:00.000Z,jrib,hayum,"700"
225643.tsv,2006-10-16T16:47:00.000Z,jrib,hayum,"I thought you meant chmod'ing /home/user_name"
209432.tsv,2006-09-17T11:34:00.000Z,jrib,atraeyu,"don't use telnet, use ssh"
181192.tsv,2007-02-23T06:49:00.000Z,jrib,royel,"?"
225212.tsv,2011-04-28T16:20:00.000Z,jrib,^Phantom2^,"it is.  In the !partner repositories"
225212.tsv,2011-04-28T16:21:00.000Z,jrib,^Phantom2^,"then enable the !partner repositories and install sun java"
84872.tsv,2010-02-24T03:39:00.000Z,jrib,comutamike,"use existing packages as templates, ask #ubuntu-motu for good examples"
225810.tsv,2007-12-09T19:12:00.000Z,jrib,bryan34328,"like ssh?"
225211.tsv,2010-01-12T06:45:00.000Z,jrib,treesapsatchel,"I'm not sure why you would ask that question but: http://en.wikipedia.org/wiki/Tar_(file_format)"
224353.tsv,2007-01-27T06:58:00.000Z,jrib,whyimgone,"make sure the games aren't already in the repositories too"
225542.tsv,2007-08-17T05:35:00.000Z,jrib,Greyscale__,"'man rtorrent' should explain it, idk offhand"
225542.tsv,2007-08-17T05:38:00.000Z,jrib,Greyscale__,"^S to start a torrent it seems"
10170.tsv,2011-10-19T22:44:00.000Z,jrib,Jax90,"sure, many times"
100377.tsv,2008-09-19T18:10:00.000Z,jrib,stat_cs,"adduser"
224371.tsv,2007-07-16T05:55:00.000Z,jrib,CO2Games,"what OS are you using?"
224371.tsv,2007-07-16T05:56:00.000Z,jrib,CO2Games,"there's a difference between dual boot and installing in a folder.  I'll have ubotu send you dual boot instructions, but you could also use some virtualization solution on windows xp to actuall install ubuntu to a folder (ask ##windows for more info about your options on XP)"
224678.tsv,2012-09-12T02:08:00.000Z,jrib,tarwich1,"see the various options to setterm (blank, powersave, powerdown), maybe"
226324.tsv,2008-11-03T21:17:00.000Z,jrib,j_77,"properties"
6633.tsv,2012-02-14T03:14:00.000Z,jrib,nan,"!details | Dgameman1"
6633.tsv,2012-02-14T03:15:00.000Z,jrib,nan,"!helpme | Kollopoppo"
226267.tsv,2008-09-04T18:09:00.000Z,jrib,l3d,"check the menus"
226267.tsv,2008-10-11T17:12:00.000Z,jrib,l3d,"man 5 crontab ?   */2 is what you want"
225456.tsv,2008-11-17T01:08:00.000Z,jrib,dek,"dos2unix in the tofrodos package"
151470.tsv,2008-10-14T04:08:00.000Z,jrib,dave____,"thanks"
224039.tsv,2009-10-03T16:28:00.000Z,jrib,noMaster_,"most people just use aliases"
225796.tsv,2007-09-17T05:02:00.000Z,jrib,alex713,"gaim can connect to the msn network"
226056.tsv,2007-06-28T08:52:00.000Z,jrib,gat-man,"you should be able to login as the root user into mysql and then set passwords, se \e /usr/share/doc/mysql-server-5.0/README.Debian.gz"
224281.tsv,2008-10-16T05:59:00.000Z,jrib,IRONHIDE,"this channel is dedicated for support.  The loco channels are usually not as active as this one.  Be patient there and try their mailing list.  You can also use #ubuntu-offtopic"
225998.tsv,2007-09-07T05:51:00.000Z,jrib,wundaboy,"liferea"
226278.tsv,2007-06-02T08:13:00.000Z,jrib,Antipeibol,"/join #ubuntu-es"
225351.tsv,2008-05-22T04:20:00.000Z,jrib,RoadHazard,"you have malware from the official repositories?"
225351.tsv,2008-05-22T04:20:00.000Z,jrib,RoadHazard,"please don't scare turbulentfluid like that :)"
224662.tsv,2007-09-19T16:32:00.000Z,jrib,Traveler4,"can you hit ctrl-alt-f1 to get to a tty?"
224799.tsv,2008-10-11T17:14:00.000Z,jrib,AdamDH,"#ubuntu+1 for help with intrepid (see the /topic)"
224465.tsv,2009-06-18T20:53:00.000Z,jrib,_M4rk_,"grep"
224465.tsv,2009-06-18T20:56:00.000Z,jrib,_M4rk_,"paste the command you ran"
226166.tsv,2009-07-11T03:47:00.000Z,jrib,jessemilette,"why do you need to patch it?"
224539.tsv,2011-05-03T19:10:00.000Z,jrib,jw_,"keep in mind you have a choice in window managers"
99469.tsv,2010-09-10T05:29:00.000Z,jrib,scott_ino,"yes"
226161.tsv,2009-02-14T07:03:00.000Z,jrib,mai-five,"what are you trying to do?"
43724.tsv,2010-03-10T07:06:00.000Z,jrib,SamuelPeterson,"you want to stop gdm from starting.  What version of ubuntu?"
202664.tsv,2006-10-29T07:43:00.000Z,jrib,nan,"!ftp > gypo"
202664.tsv,2006-10-29T07:46:00.000Z,jrib,gypo,"try proftpd I guess"
225819.tsv,2008-06-19T16:32:00.000Z,jrib,venkat,"view -> hidden files"
225819.tsv,2008-06-19T16:33:00.000Z,jrib,venkat,"in your file browser's menu"
225332.tsv,2011-01-19T17:56:00.000Z,jrib,akagi82_,"you're on the irc.spotchat.org network?"
6691.tsv,2012-02-12T17:00:00.000Z,jrib,betaArk,"I wouldn't recommend it, no"
224848.tsv,2008-10-28T03:57:00.000Z,jrib,LightTitan,"read 'man xorg.conf'"
224848.tsv,2008-11-12T04:27:00.000Z,jrib,LightTitan,"right click -> move to trash"
225355.tsv,2006-07-19T05:23:00.000Z,jrib,philipacamaniac,"best to just ask your question"
225355.tsv,2006-07-19T05:26:00.000Z,jrib,philipacamaniac,"k, try #ubuntu-motu , I'm not familiar with setting up the menu"
225499.tsv,2007-01-15T13:31:00.000Z,jrib,ant_,"have you enabled universe"
225499.tsv,2007-01-15T13:38:00.000Z,jrib,ant_,"np, you get a debian menu by installing the 'menu' package"
225301.tsv,2007-10-25T01:16:00.000Z,jrib,SuicideSalmon,"save the images and then use gimp"
226265.tsv,2009-11-08T17:20:00.000Z,jrib,vdub,"did you check if the software was in the repositories first?  What do you want to install?"
226265.tsv,2009-11-08T17:22:00.000Z,jrib,vdub,"you can yes"
12353.tsv,2011-08-25T04:40:00.000Z,jrib,dangbarry,"do you use a proxy?"
31173.tsv,2011-05-08T19:13:00.000Z,jrib,Sterist,"undecided probably"
226439.tsv,2010-09-28T02:18:00.000Z,jrib,wpecker,"please don't do that"
225600.tsv,2010-10-01T03:06:00.000Z,jrib,sabayonweb_97591,"http://en.wikipedia.org/wiki/X86-64"
224006.tsv,2008-06-22T17:26:00.000Z,jrib,Katowon,"yes, it's pulseaudio's fault..."
224006.tsv,2008-06-22T17:27:00.000Z,jrib,Katowon,"for me rhythmbox doesn't steal audio, but it 'freezes' a lot and I need to restart pulseaudio to fix it"
105260.tsv,2012-10-26T14:36:00.000Z,jrib,Fuzzles,"because the policy changed"
99893.tsv,2008-08-29T18:56:00.000Z,jrib,Anium,"import from imagemagick"
225874.tsv,2010-05-20T15:09:00.000Z,jrib,Severian,"you don't even need to press anything to copy, just selecting it is sufficient"
225874.tsv,2010-05-20T16:01:00.000Z,jrib,Severian,"that's certainly true"
224611.tsv,2006-11-05T07:00:00.000Z,jrib,Dab,"linspire?"
226168.tsv,2009-10-04T06:30:00.000Z,jrib,LOOOOL,"stop"
163453.tsv,2007-06-03T06:48:00.000Z,jrib,dvdgorila,"chgrp -R GROUP FOLDER"
90246.tsv,2009-02-14T21:35:00.000Z,jrib,nan,"!swap | Prabz"
90246.tsv,2009-02-14T21:37:00.000Z,jrib,Prabz,"that's in the link ubottu gave you"
150603.tsv,2008-02-02T09:00:00.000Z,jrib,heartsblood,"du -sh"
121822.tsv,2008-03-06T09:41:00.000Z,jrib,impulse32,"suggest 'foobar' next time"
226149.tsv,2007-05-31T15:14:00.000Z,jrib,Tobster,"##javascript"
226149.tsv,2007-05-31T15:14:00.000Z,jrib,Tobster,"##javascript"
226177.tsv,2007-10-02T07:24:00.000Z,jrib,zymish,"do you have your account with the ability to sudo?"
226177.tsv,2007-10-02T07:26:00.000Z,jrib,zymish,"erm, just realized that may not be enough info.  Boot into recovery mode (choice at the grub menu) and then issue the following command:  passwd YOUR_USERNAME"
226304.tsv,2006-06-22T15:15:00.000Z,jrib,fiyawerx_,"it's usually best to just state your problem, because I've used it but I have no idea if I can help you"
226304.tsv,2006-06-23T06:21:00.000Z,jrib,fiyawerx_,"you should try both, it's highly subjective"
225132.tsv,2012-10-21T05:20:00.000Z,jrib,XMLnewbi,"I don't understand what you want to do"
226245.tsv,2008-09-10T16:05:00.000Z,jrib,r0nda,"for the desktop user, I can only think of the lack of sun's java plugin as a problem"
224840.tsv,2010-04-03T21:12:00.000Z,jrib,sine_,"should be in /etc/"
224840.tsv,2010-04-03T21:13:00.000Z,jrib,sine_,"use « locate » or « find »"
225299.tsv,2006-08-17T12:11:00.000Z,jrib,smacky_,"we can't help you if you don't aska  question ;)"
176664.tsv,2007-04-03T16:15:00.000Z,jrib,mrsayers,"#hardware may be more appropriate"
225851.tsv,2008-10-17T06:24:00.000Z,jrib,tidrion,"#ubuntu+1 (see the /topic)"
224655.tsv,2008-06-16T16:52:00.000Z,jrib,pallavi,"rapidsvn is one"
39902.tsv,2010-10-21T07:09:00.000Z,jrib,lapion,"he's root"
39902.tsv,2012-10-25T23:54:00.000Z,jrib,lapion,"why would there be...?  It's announced well in advance and you can simply upgrade to 11.10"
225614.tsv,2009-10-30T04:55:00.000Z,jrib,bwyard,"that makes no sense, but you want to use 'umount' I guess"
8748.tsv,2011-12-04T19:44:00.000Z,jrib,nan,"or that :)"
8748.tsv,2011-12-04T19:45:00.000Z,jrib,nan,"!flash | kaushik_"
224285.tsv,2009-11-08T16:15:00.000Z,jrib,nan,"!upgrade | mataks"
224285.tsv,2010-11-13T16:34:00.000Z,jrib,mataks,"you shouldn't have to do anything"
224598.tsv,2007-02-23T08:03:00.000Z,jrib,dalani,"what are you trying to install exactly?"
224598.tsv,2007-02-23T08:03:00.000Z,jrib,dalani,"ooo as in openoffice.org?"
225466.tsv,2011-07-19T17:34:00.000Z,jrib,dyd,"it's found at the top of scripts and says how to interpret the file"
225466.tsv,2011-10-12T19:03:00.000Z,jrib,dyd,"pkill gimp   ?  If it's not gimp, try: ps -ef | grep gimp"
225163.tsv,2010-09-23T20:40:00.000Z,jrib,tobylane,"yes"
225163.tsv,2010-09-23T20:40:00.000Z,jrib,tobylane,"both"
226358.tsv,2008-09-28T19:11:00.000Z,jrib,Moderndayzero,"only by reinstalling"
225482.tsv,2007-06-13T05:13:00.000Z,jrib,Chicane_,"use  system -> administration -> system monitor to figure out why"
226376.tsv,2007-10-24T09:20:00.000Z,jrib,ckw,"best to just ask the channel your next question and see if anyone knows the answer"
226376.tsv,2009-06-10T06:17:00.000Z,jrib,ckw,"you'll probably have to check for yourself"
224219.tsv,2007-01-28T12:10:00.000Z,jrib,taliesin_,"ask a question, don't ask for 'help'"
225009.tsv,2008-11-22T20:34:00.000Z,jrib,go_beep_yourself,"probably because it was released too late"
225410.tsv,2011-08-26T18:22:00.000Z,jrib,bpoole,"try #ubuntu-motu but I'd suggest just creating a patch that modifies the existing patch"
225737.tsv,2010-09-02T00:13:00.000Z,jrib,tjubaluba,"erm, are you asking whether dpkg-buildpackage works in general?"
225737.tsv,2010-09-05T06:36:00.000Z,jrib,tjubaluba,"what settings exactly?"
143458.tsv,2007-11-18T22:24:00.000Z,jrib,greencookie_,"/msg nickserv help ghost"
224683.tsv,2006-10-13T07:58:00.000Z,jrib,scot524,"packages.ubuntu.com has a search or you can use apt-file"
224683.tsv,2006-10-13T07:58:00.000Z,jrib,scot524,"what python module by the way?"
225333.tsv,2008-06-01T02:28:00.000Z,jrib,Mecha25,"best to just ask the channel your question"
65960.tsv,2010-01-19T00:42:00.000Z,jrib,babalu,"your files have funny names"
224750.tsv,2011-02-23T02:10:00.000Z,jrib,Citizenwarrior,"just ask your actual question"
224750.tsv,2011-02-23T02:11:00.000Z,jrib,Citizenwarrior,"amd64 is just the name of the architecture and is for both intel and amd"
224015.tsv,2008-12-04T18:28:00.000Z,jrib,creek23_,"who still uses cvs? :/"
260019.tsv,2007-10-24T09:20:00.000Z,jrib,nan,"!please > detra (read the private message from ubotu)"
260019.tsv,2007-10-24T09:21:00.000Z,jrib,nan,"!tvout > switch (read the private message from ubotu)"
224629.tsv,2012-03-23T20:48:00.000Z,jrib,alo21,"(like everything else in life)"
224892.tsv,2008-11-21T01:33:00.000Z,jrib,AnnoyingMouse_,"flash has worked on 64 for a long time"
224892.tsv,2008-11-21T01:35:00.000Z,jrib,AnnoyingMouse_,"just use the version ubuntu provides (32bit plugin with nspluginwrapper that you get automatically by installing flashplugin-nonfree).  The beta 64bit plugin from adobe is crashy in my experience"
4903.tsv,2012-04-04T17:30:00.000Z,jrib,simonsays1980,"~/.bashrc is the usual location for your user's bashrc"
135675.tsv,2008-02-26T20:32:00.000Z,jrib,AJC_Z0,"you are about to do what?"
226221.tsv,2008-08-29T04:45:00.000Z,jrib,FarmCretin,"no, pipe to grep.  Alternatively, use a nice shell like zsh."
226221.tsv,2008-08-29T04:46:00.000Z,jrib,FarmCretin,"in zsh, you have: ls -d ^*.nfo"
225952.tsv,2009-05-17T20:41:00.000Z,jrib,dimedo,"no idea, but I would try to understand how the mimetype is being set for files ending in .zip (hint: freedesktop.org and the mime database on your computer)"
225862.tsv,2007-09-14T08:23:00.000Z,jrib,DEA,"hello"
55243.tsv,2010-06-05T17:31:00.000Z,jrib,ZachK_,"right"
224007.tsv,2006-08-11T07:01:00.000Z,jrib,blabit,"check your private messages from ubotu :)"
224656.tsv,2009-05-15T17:40:00.000Z,jrib,A_I_,"aptitude changelog PACKAGE"
224656.tsv,2009-05-15T17:41:00.000Z,jrib,A_I_,"not that I know of"
224241.tsv,2006-12-15T06:15:00.000Z,jrib,globe,"start it in a subshell (cd foo && command) .  That's what comes to mind anyway"
224241.tsv,2007-03-14T06:30:00.000Z,jrib,globe,"just install the kde app"
211993.tsv,2006-09-18T16:59:00.000Z,jrib,nan,"!sudo > Vapour"
178951.tsv,2007-05-08T15:24:00.000Z,jrib,matej,"no"
226303.tsv,2010-02-11T03:05:00.000Z,jrib,dbluefield,"best to just ask the channel your actual question (on a single line)"
7560.tsv,2012-01-17T06:43:00.000Z,jrib,AdvancedGarde,"he said rcconf, not /etc/rc.conf ;)"
7560.tsv,2012-01-17T06:43:00.000Z,jrib,nan,"!info rcconf | AdvancedGarde"
224189.tsv,2008-01-21T23:30:00.000Z,jrib,hk2999,"ask in #ubuntu-ops"
225102.tsv,2009-01-07T06:33:00.000Z,jrib,Raize,"why?"
225102.tsv,2009-01-07T06:34:00.000Z,jrib,Raize,"use system -> administration -> hardware drivers"
224086.tsv,2006-07-14T10:09:00.000Z,jrib,Dial_tone,"yes, use LS_COLORS"
224086.tsv,2006-07-27T12:24:00.000Z,jrib,Dial_tone,"beagle-query"
225602.tsv,2010-09-11T17:54:00.000Z,jrib,aretrfre34,"try #postfix"
225602.tsv,2010-09-11T17:54:00.000Z,jrib,aretrfre34,"they would probably be the ones to know..."
225769.tsv,2011-01-06T18:37:00.000Z,jrib,kopilo,"that won't work"
225705.tsv,2006-10-02T15:35:00.000Z,jrib,collier,"have you installed frostwire?"
32080.tsv,2010-09-02T16:55:00.000Z,jrib,adan0s,"search bugs.ubuntu.com while you wait?"
226138.tsv,2007-05-17T05:17:00.000Z,jrib,MikeNiCke,"what is java-gnome?"
7190.tsv,2012-01-30T18:46:00.000Z,jrib,Lolo_,"why not just use file-roller?"
225924.tsv,2009-09-11T17:37:00.000Z,jrib,wily,"system -> adiministration -> hardware drivers  doesn't offer you a driver?"
225924.tsv,2009-09-11T17:38:00.000Z,jrib,wily,"ubuntu 9.04?"
225690.tsv,2006-08-11T07:16:00.000Z,jrib,Boj,"flash 8 hasn't been released for linux, not will it be I believe"
225690.tsv,2006-08-11T07:16:00.000Z,jrib,Boj,"s/not/nor"
259982.tsv,2007-06-30T16:46:00.000Z,jrib,nan,"!enter | Charles_Xavier"
259982.tsv,2007-06-30T05:02:00.000Z,jrib,nan,"!lamp > Rex (see the private message from ubotu)"
225214.tsv,2008-08-14T19:22:00.000Z,jrib,fungot,"do you have a question about ubuntu support?"
